,individual_id,individual_local_identifier,acceleration_raw_x,acceleration_raw_y,acceleration_raw_z,battery_charge_percent,battery_charging_current,external_temperature,gps_hdop,gps_satellite_count,gps_time_to_fix,ground_speed,heading,height_above_msl,light_level,location_lat,location_long,magnetic_field_raw_x,magnetic_field_raw_y,magnetic_field_raw_z,tag_voltage,timestamp
123,24795836,Jazu_020,219.0,-411.0,906.0,88,0.0,15.0,1.4,6,10.03,0.2777777777777778,205.0,370.0,440.0,48.1478385925293,12.814873695373535,-0.463,0.304,-0.077,4076.0,2023-03-15 15:42:31.000
124,24795836,Jazu_020,326.0,-274.0,983.0,88,0.0,11.0,1.2,6,8.5,13.333333333333332,203.0,371.0,18.0,48.149658203125,12.81938362121582,-0.406,0.236,-0.027,4076.0,2023-03-15 15:47:29.000
125,24795836,Jazu_020,160.0,-776.0,721.0,87,0.0,10.0,1.1,6,23.02,0.0,61.0,371.0,1.0,48.14753341674805,12.817008018493652,-0.538,0.288,-0.187,4073.0,2023-03-15 15:52:44.000
126,24795836,Jazu_020,169.0,-725.0,750.0,87,0.0,10.0,1.1,5,8.92,0.0,49.0,373.0,397.0,48.14756774902344,12.816791534423828,-0.286,0.444,0.083,4070.0,2023-03-15 15:57:30.000
127,24795836,Jazu_020,180.0,-638.0,802.0,87,0.0,10.0,1.0,6,9.03,0.0,30.0,374.0,571.0,48.14760208129883,12.817846298217772,-0.229,0.396,0.092,4070.0,2023-03-15 16:02:30.000
128,24795836,Jazu_020,216.0,-725.0,736.0,87,0.0,10.0,1.1,5,11.95,0.0,138.0,373.0,474.0,48.1476936340332,12.81694793701172,-0.28,0.386,0.087,4070.0,2023-03-15 16:07:33.000
129,24795836,Jazu_020,224.0,-700.0,755.0,87,0.0,10.0,1.1,5,11.31,0.0,28.0,373.0,670.0,48.14751434326172,12.817286491394045,-0.256,0.332,0.088,4070.0,2023-03-15 16:12:32.000
130,24795836,Jazu_020,193.0,-699.0,774.0,87,0.0,10.0,1.1,4,8.26,0.0,247.0,373.0,512.0,48.14754867553711,12.81729793548584,-0.256,0.314,0.087,4070.0,2023-03-15 16:17:29.000
131,24795836,Jazu_020,226.0,-680.0,779.0,86,0.0,10.0,1.1,4,11.91,0.0,150.0,373.0,516.0,48.14744186401367,12.817081451416016,-0.238,0.298,0.071,4065.0,2023-03-15 16:22:33.000
132,24795836,Jazu_020,185.0,-748.0,733.0,86,0.0,10.0,2.0,5,23.87,0.0,353.0,373.0,516.0,48.1475715637207,12.81688117980957,-0.5,0.219,-0.157,4065.0,2023-03-15 16:27:45.000
133,24795836,Jazu_020,231.0,-444.0,941.0,86,0.0,10.0,2.0,6,11.99,0.5555555555555556,310.0,373.0,365.0,48.147926330566406,12.815993309020996,-0.267,0.527,0.083,4065.0,2023-03-15 16:32:33.000
134,24795836,Jazu_020,177.0,-749.0,732.0,86,0.0,11.0,0.8,11,74.04,0.0,246.0,372.0,373.0,48.147491455078125,12.816987037658691,-0.534,0.255,-0.174,4065.0,2023-03-15 16:38:35.000
135,24795836,Jazu_020,107.0,-655.0,807.0,85,0.0,10.0,0.9,8,7.53,0.0,289.0,372.0,426.0,48.1474838256836,12.817079544067385,-0.535,0.314,-0.138,4059.0,2023-03-15 16:42:28.000
136,24795836,Jazu_020,124.0,-617.0,847.0,85,0.0,10.0,0.8,11,8.98,0.0,88.0,372.0,388.0,48.14753723144531,12.817049980163574,-0.521,0.29,-0.117,4062.0,2023-03-15 16:47:29.000
137,24795836,Jazu_020,86.0,-568.0,827.0,85,0.0,9.0,0.8,10,8.94,0.0,105.0,372.0,378.0,48.14748001098633,12.817208290100098,-0.479,0.244,-0.082,4062.0,2023-03-15 16:52:29.000
138,24795836,Jazu_020,175.0,-679.0,777.0,85,0.0,9.0,0.8,10,8.64,0.0,354.0,372.0,349.0,48.14752197265625,12.817072868347168,-0.498,0.236,-0.131,4062.0,2023-03-15 16:57:29.000
139,24795836,Jazu_020,141.0,-733.0,746.0,85,0.0,8.0,1.3,7,9.13,0.0,322.0,371.0,388.0,48.14778137207031,12.816608428955078,-0.512,0.255,-0.142,4059.0,2023-03-15 17:02:30.000
140,24795836,Jazu_020,158.0,-690.0,788.0,85,0.0,7.0,0.8,10,8.45,0.0,297.0,371.0,371.0,48.147579193115234,12.816983222961426,-0.5,0.248,-0.121,4059.0,2023-03-15 17:07:29.000
141,24795836,Jazu_020,60.0,-640.0,828.0,85,0.0,7.0,0.9,8,7.6,0.0,304.0,371.0,299.0,48.14754867553711,12.817063331604004,-0.507,0.283,-0.098,4059.0,2023-03-15 17:12:28.000
142,24795836,Jazu_020,98.0,-615.0,839.0,85,0.0,7.0,0.9,8,8.4,0.5555555555555556,134.0,371.0,248.0,48.14759063720703,12.816920280456545,-0.491,0.276,-0.092,4059.0,2023-03-15 17:17:29.000
143,24795836,Jazu_020,85.0,-622.0,832.0,85,0.0,7.0,1.0,7,12.0,0.2777777777777778,315.0,371.0,235.0,48.14761352539063,12.816802024841309,-0.495,0.27,-0.083,4059.0,2023-03-15 17:22:33.000
144,24795836,Jazu_020,103.0,-607.0,859.0,85,0.0,7.0,0.9,8,7.96,0.0,185.0,373.0,0.0,48.14762496948242,12.816856384277344,-0.486,0.264,-0.077,4059.0,2023-03-15 17:27:29.000
145,24795836,Jazu_020,111.0,-568.0,869.0,85,0.0,8.0,2.0,6,9.94,0.0,145.0,374.0,0.0,48.14751815795898,12.81701374053955,-0.467,0.256,-0.053,4059.0,2023-03-15 17:32:31.000
146,24795836,Jazu_020,108.0,-639.0,824.0,85,0.0,8.0,2.0,6,7.93,0.8333333333333333,302.0,375.0,0.0,48.14763641357422,12.81694507598877,-0.491,0.257,-0.087,4059.0,2023-03-15 17:37:29.000
147,24795836,Jazu_020,87.0,-682.0,798.0,85,0.0,9.0,1.9,6,9.98,0.0,169.0,373.0,0.0,48.14750671386719,12.817118644714355,-0.487,0.255,-0.099,4059.0,2023-03-15 17:42:31.000
148,24795836,Jazu_020,111.0,-630.0,834.0,85,0.0,9.0,0.8,11,23.08,0.0,331.0,373.0,0.0,48.14752197265625,12.816941261291504,-0.476,0.247,-0.083,4059.0,2023-03-15 17:47:44.000
149,24795836,Jazu_020,83.0,-636.0,834.0,84,0.0,9.0,0.8,11,8.05,0.0,42.0,373.0,0.0,48.147491455078125,12.817005157470703,-0.481,0.255,-0.077,4056.0,2023-03-15 17:52:29.000
150,24795836,Jazu_020,368.0,-589.0,812.0,84,0.0,9.0,0.9,10,8.01,0.2777777777777778,25.0,372.0,0.0,48.147491455078125,12.816943168640137,-0.442,0.152,-0.128,4056.0,2023-03-15 17:57:29.000
151,24795836,Jazu_020,357.0,-592.0,801.0,85,0.0,9.0,1.0,8,14.96,0.0,143.0,381.0,0.0,48.147491455078125,12.817106246948242,-0.452,0.162,-0.14,4059.0,2023-03-15 18:02:36.000
152,24795836,Jazu_020,332.0,-622.0,805.0,84,0.0,9.0,0.9,10,7.96,0.0,90.0,381.0,0.0,48.14743423461914,12.817058563232422,-0.467,0.172,-0.134,4056.0,2023-03-15 18:07:29.000
153,24795836,Jazu_020,358.0,-573.0,811.0,85,0.0,9.0,0.9,10,10.01,0.0,321.0,381.0,0.0,48.1475944519043,12.816760063171388,-0.453,0.171,-0.133,4059.0,2023-03-15 18:11:55.000
